Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Source IP
77366447,2,2,97,236,49,48,48.5,0.707106781,128,108,118.0,14.14213562,4.304191454,0.051701999,25800000.0,44600000.0,77300000,871,77400000,77400000.0,0.0,77400000,77400000,77300000,77300000.0,0.0,77300000,77300000,0,0,0,0,52,40,0.025851,0.025851,48,128,76.2,38.80979258,1506.2,0,0,0,0,0,0,0,0,1,95.25,48.5,118.0,0,0,0,0,0,0,2,97,2,236,-1,-1,1,20,31489.0,0.0,31489,31489,77300000.0,0.0,77300000,77300000,BENIGN,10.0.0.30
173,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,69364.16185,11560.69364,173.0,0.0,173,173,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5780.346821,5780.346821,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.164
121864,2,2,66,322,33,33,33.0,0.0,161,161,161.0,0.0,3183.877109,32.82347535,40621.33333,70313.18333,121812,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,16.41173767,16.41173767,33,161,84.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,105.25,33.0,161.0,0,0,0,0,0,0,2,66,2,322,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.89
1790006,9,11,703,3950,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,2599.432628,11.17314691,94210.84211,150654.0901,508394,1,1241831,155228.875,211161.3768,603417,397,1694736,169473.6,183295.6765,508394,4,0,0,0,0,296,360,5.027916108,6.145230798,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,0,1,232.65,78.11111111,359.0909091,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.12
62239800,10,9,1656,1051,832,0,165.6,347.8116348,510,0,116.7777778,223.1668534,43.49307035,0.305270904,3457766.667,4734925.411,10000000,294,62200000,6915533.333,4693104.858,10100000,156058,62100000,7767054.0,4235999.776,10100000,1176,1,0,0,0,200,240,0.160668897,0.144602007,0,832,176.95,320.3738729,102639.4184,0,1,0,0,1,0,0,0,0,186.2631579,165.6,116.7777778,0,0,0,0,0,0,10,1656,9,1051,252,162,6,20,430750.6667,802513.2657,2068874,103040,9942500.333,112646.6036,10000000,9716872,BENIGN,10.0.1.102
121308,1,1,40,316,40,40,40.0,0.0,316,316,316.0,0.0,2934.678669,16.48695882,121308.0,0.0,121308,121308,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,8.243479408,8.243479408,40,316,132.0,159.3486743,25392.0,0,0,0,0,0,0,0,0,1,198.0,40.0,316.0,0,0,0,0,0,0,1,40,1,316,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.199
104,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,34.66666667,28.36077103,53,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,48,40,19230.76923,19230.76923,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.7
119227740,259,328,7552,601083,276,0,29.15830116,52.69064719,4544,0,1832.570122,878.5213397,5104.81034,4.923350891,203460.3072,3407099.508,58400000,1,119000000,462123.0233,5128712.014,58400000,26,119000000,364385.0367,4561640.098,58500000,1,0,0,0,0,5192,6572,2.172313255,2.751037636,0,4544,1035.093537,1111.23088,1234834.068,0,0,0,1,0,0,0,0,1,1036.856899,29.15830116,1832.570122,0,0,0,0,0,0,259,7552,328,601083,8192,1985,258,20,1211764.5,1608934.506,2349453,74076,58400000.0,95588.816,58400000,58300000,BENIGN,10.0.0.9
239,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,1054393.305,16736.40167,79.66666667,136.2583331,237,0,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,64,64,8368.200837,8368.200837,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.89
268,2,2,66,278,33,33,33.0,0.0,139,139,139.0,0.0,1283582.08955224,14925.3731343284,89.3333333333,152.9978213353,266,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7462.6865671642,7462.6865671642,33,139,75.4,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,94.25,33.0,139.0,0,0,0,0,0,0,2,66,2,278,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.214
178,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1820224.71910112,22471.9101123596,59.3333333333,95.8401446855,170,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,11235.9550561798,11235.9550561798,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.83
188,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1212765.95744681,21276.5957446809,62.6666666667,103.3456981849,182,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10638.2978723404,10638.2978723404,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.90
1315292,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13.0,9.899494937,8844.4239,6.082299596,187898.8571,496635.4072,1314162,5,1315292,263058.4,587584.8811,1314162,5,207,207.0,0.0,207,207,0,0,0,0,144,40,4.561724697,1.520574899,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.135
31520,2,2,60,266,30,30,30.0,0.0,133,133,133.0,0.0,10342.63959,126.9035533,10506.66667,18111.47797,31420,49,49,49.0,0.0,49,49,51,51.0,0.0,51,51,0,0,0,0,40,40,63.45177665,63.45177665,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,0,0,0,0,0,0,2,60,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.183
115823762,20,16,1317,2388,439,0,65.85,160.8265738,796,0,149.25,320.8778584,31.98825471,0.31081705,3309250.343,4756060.744,10200000,41,116000000,6095987.474,5008244.688,10200000,52,112000000,7497563.867,4656267.563,10200000,863,0,0,0,0,648,520,0.172676139,0.138140911,0,796,100.1351351,241.9831447,58555.84234,0,0,0,1,0,0,0,0,0,102.9166667,65.85,149.25,0,0,0,0,0,0,20,1317,16,2388,29200,290,3,32,38487.09091,46221.69108,177787,23490,10200000.0,70094.79651,10200000,10000000,BENIGN,10.0.0.51
255879,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,15179.04947,46.89716624,23261.72727,32955.08573,101335,36,255879,42646.5,35413.83754,101335,325,145055,36263.75,69464.75688,140418,48,0,0,0,0,152,112,27.35668031,19.54048593,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.135
61721,1,1,50,158,50,50,50.0,0.0,158,158,158.0,0.0,3370.0037264464,32.4038819851,61721.0,0.0,61721,61721,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.2019409925,16.2019409925,50,158,86.0,62.3538290725,3888.0,0,0,0,0,0,0,0,0,1,129.0,50.0,158.0,0,0,0,0,0,0,1,50,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.102
477,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,412997.9036,4192.872117,477.0,0.0,477,477,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2096.436059,2096.436059,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.144
23896,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,8704.3856712421,167.3920321393,7965.3333333333,13791.1658801326,23890,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,83.6960160696,83.6960160696,44,60,50.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.202
3882566,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,46.61865375,1.545369737,776513.2,1609716.988,3652493,47,3882566,970641.5,1791176.218,3652493,47,0,0.0,0.0,0,0,1,0,0,0,100,20,1.287808115,0.257561623,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.128
24036,1,1,55,109,55,55,55.0,0.0,109,109,109.0,0.0,6823.098685,83.20852055,24036.0,0.0,24036,24036,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,41.60426028,41.60426028,55,109,73.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,109.5,55.0,109.0,0,0,0,0,0,0,1,55,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.176
1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.89
13183394,20,21,8110,8608,1112,0,405.5,472.2947897,1493,0,409.9047619,585.5528076,1268.110473,3.109973046,329584.85,1566531.641,9950318,2,3233072,170161.6842,173728.6956,495798,606,13200000,658350.4,2208669.614,10000000,4,0,0,0,0,412,432,1.517060023,1.592913024,0,1493,398.047619,524.0120066,274588.583,0,0,0,1,0,0,0,0,1,407.7560976,405.5,409.9047619,0,0,0,0,0,0,20,8110,21,8608,8192,370,19,20,3233072.0,0.0,3233072,3233072,9950318.0,0.0,9950318,9950318,BENIGN,10.0.1.149
15078,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,795.8615201,132.6435867,15078.0,0.0,15078,15078,15078,15078.0,0.0,15078,15078,0,0.0,0.0,0,0,0,0,0,0,40,0,132.6435867,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,32522,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.59
3347615,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.792320802,669523.0,941586.8846,2024121,20,1323494,661747.0,902672.7179,1300033,23461,3324183,1662091.5,512015.3132,2024141,1300042,0,0,0,0,104,112,0.896160401,0.896160401,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.130
23305,1,1,57,142,57,57,57.0,0.0,142,142,142.0,0.0,8538.9401416005,85.8184938854,23305.0,0.0,23305,23305,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.9092469427,42.9092469427,57,142,85.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,128.0,57.0,142.0,0,0,0,0,0,0,1,57,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.106
3070582,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,11.72416174,1.954026956,614116.4,1364558.026,3055098,3,0,0.0,0.0,0,0,3058895,764723.75,1526916.604,3055098,3,0,0,0,0,20,100,0.325671159,1.628355797,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.85
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.229
78857,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,2485.511749,50.72472957,26285.66667,45482.2164,78804,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,88,40,25.36236479,25.36236479,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,0,0,0,0,0,0,2,82,2,114,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.216
140059,11,6,1674,463,1368,0,152.1818181818,405.80877718,325,0,77.1666666667,133.3722859768,15257.8556179896,121.3774195161,8753.6875,14067.9615188496,36534,3,140059,14005.9,20279.7058298301,53761,3,96282,19256.4,18415.0784630422,39832,651,0,0,0,0,364,200,78.5383302751,42.839089241,0,1368,118.7222222222,322.9022444597,104265.859477124,0,0,0,1,0,0,0,0,0,125.7058823529,152.1818181818,77.1666666667,0,0,0,0,0,0,11,1674,6,463,65535,362,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.142
135830,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1472.428771,29.44857543,45276.66667,78415.42489,135823,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14.72428771,14.72428771,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.228
55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,358,339,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.124
4246554,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,39.7969742054,1.4129103268,849310.8,1861872.41864842,4179794,3,4246554,1061638.5,2078831.28133422,4179794,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.1774252724,0.2354850545,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,354,365,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.202
229142,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.7282122,229142.0,0.0,229142,229142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.3641061,4.3641061,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,438,672,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.195
3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.225
272,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7352.941176,272.0,0.0,272,272,272,272.0,0.0,272,272,0,0.0,0.0,0,0,0,0,0,0,40,0,7352.941176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.53
261972,3,0,29,0,29,0,9.6666666667,16.7431578065,0,0,0.0,0.0,110.6988533126,11.4516055151,130986.0,181323.391899666,259201,2771,261972,130986.0,181323.391899666,259201,2771,0,0.0,0.0,0,0,0,0,0,0,96,0,11.4516055151,0.0,0,29,7.25,14.5,210.25,0,0,0,0,1,0,0,0,0,9.6666666667,9.6666666667,0.0,0,0,0,0,0,0,3,29,0,0,33047,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.197
3,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,0,0,0,0,0,0,2,53,0,0,260,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.184
90055015,10,10,48,12,6,0,4.8,2.5298221281,6,0,1.2,2.5298221281,0.6662593971,0.2220864657,4739737.63157895,11238341.8968435,30002762,3,90055015,10006112.7777778,14996477.1369991,30002844,3,90054914,10006101.5555556,14996484.519225,30002801,3,0,0,0,0,224,296,0.1110432329,0.1110432329,0,6,3.1428571429,3.0705978943,9.4285714286,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,0,0,0,0,0,0,10,48,10,12,251,2047,7,20,71.0,21.7025344142,85,46,30001336.0,1261.8193214561,30002762,30000364,BENIGN,10.0.0.122
293,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,764505.1195,13651.87713,97.66666667,163.9705258,287,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,6825.938567,6825.938567,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.167
3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.116
82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.42
48338,3,4,442,871,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,27162.89462,144.8136042,8056.333333,11827.32745,23398,2,23692,11846.0,16407.70575,23448,244,24940,8313.333333,13185.86366,23517,2,0,0,0,0,72,92,62.06297323,82.75063097,0,859,164.125,319.0586321,101798.4107,0,0,0,1,0,0,0,0,1,187.5714286,147.3333333,217.75,0,0,0,0,0,0,3,442,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.241
50356,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,5202.954961,79.43442688,16785.33333,29067.854,50350,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,39.71721344,39.71721344,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.21
32591,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61.36663496,32591.0,0.0,32591,32591,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.68331748,30.68331748,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,264,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.102
50298,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,3737.72317,79.52602489,16766.0,29034.36769,50292,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,39.76301245,39.76301245,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.238
115985716,24,20,1601,5262,614,0,66.70833333,175.1931801,1418,0,263.1,472.2663053,59.17107931,0.379357058,2697342.233,4402128.076,10000000,4,116000000,5042857.217,4997816.581,10100000,4,111000000,5840637.105,5069902.863,10100000,48,0,0,0,0,788,648,0.206922032,0.172435026,0,1418,152.5111111,349.9400353,122458.0283,0,0,0,1,0,0,0,0,0,155.9772727,66.70833333,263.1,0,0,0,0,0,0,24,1601,20,5262,29200,368,5,32,79642.63636,143506.9714,512332,36211,10000000.0,17244.0017,10000000,9960033,BENIGN,10.0.0.8
97,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,164948.4536,41237.1134,32.33333333,24.66441431,49,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,48,40,20618.5567,20618.5567,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.1.61
57349786,2,2,109,212,57,52,54.5,3.535533906,144,68,106.0,53.74011537,5.597230999,0.069747427,19100000.0,33100000.0,57300000,541,57300000,57300000.0,0.0,57300000,57300000,57300000,57300000.0,0.0,57300000,57300000,0,0,0,0,64,52,0.034873713,0.034873713,52,144,75.6,38.68203717,1496.3,0,0,0,0,0,0,0,0,1,94.5,54.5,106.0,0,0,0,0,0,0,2,109,2,212,-1,-1,1,32,541.0,0.0,541,541,57300000.0,0.0,57300000,57300000,BENIGN,10.0.0.223
204162,1,1,42,115,42,42,42.0,0.0,115,115,115.0,0.0,768.9971689,9.796142279,204162.0,0.0,204162,204162,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.89807114,4.89807114,42,115,66.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,99.5,42.0,115.0,0,0,0,0,0,0,1,42,1,115,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.176
3421,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,14323.29728,1169.248758,1140.333333,1950.897571,3393,3,3396,1698.0,2397.091988,3393,3,0,0.0,0.0,0,0,0,0,0,0,60,20,876.9365683,292.3121894,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.244
2368472,7,6,340,3933,190,0,48.57142857,77.03431517,1460,0,655.5,682.4871427,1804.116747,5.488770819,197372.6667,643018.1262,2238715,49,2368472,394745.3333,903671.521,2238715,324,61344,12268.8,14978.20913,31440,49,0,0,0,0,152,132,2.95549198,2.53327884,0,1460,305.2142857,530.236838,281151.1044,0,0,0,1,0,0,0,0,0,328.6923077,48.57142857,655.5,0,0,0,0,0,0,7,340,6,3933,8192,946,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.128
328,3,1,38,0,38,0,12.66666667,21.93931023,0,0,0.0,0.0,115853.6585,12195.12195,109.3333333,92.57609483,172,3,328,164.0,227.6883835,325,3,0,0.0,0.0,0,0,0,0,0,0,96,20,9146.341463,3048.780488,0,38,7.6,16.99411663,288.8,0,0,0,0,1,0,0,0,0,9.5,12.66666667,0.0,0,0,0,0,0,0,3,38,1,0,349,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.166
30937,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,5947.57087,129.2950189,10312.33333,17817.33219,30886,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,64.64750945,64.64750945,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.0.0.200
